ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,BBL
11103,30-65,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,ROOMING HOUSE,,680.0,20.0,4,4006800020.0
11103,31-43,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,678.0,25.0,4,4006780025.0
11103,31-44,STEINWAY,ST,,,,ASTORIA,MULTIPLE DWELLING A,,,658.0,59.0,4,4006580059.0
11103,31-45,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,678.0,24.0,4,4006780024.0
11103,31-57,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,678.0,18.0,4,4006780018.0
11103,32-39,STEINWAY,ST,,,,ASTORIA,MULTIPLE DWELLING A,,,676.0,30.0,4,4006760030.0
11103,32-41,STEINWAY,ST,,,,ASTORIA,MULTIPLE DWELLING A,,,676.0,28.0,4,4006760028.0
11103,32-43,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,676.0,24.0,4,4006760024.0
11103,32-55,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,676.0,22.0,4,4006760022.0
11103,32-57,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,676.0,20.0,4,4006760020.0
11103,32-78 TO 32-80,STEINWAY,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,656.0,68.0,4,4006560068.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,4,
11104,41-12,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,187.0,27.0,4,4001870027.0
11104,41-43,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,186.0,1.0,4,4001860001.0
11104,43-07,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,190.0,20.0,4,4001900020.0
11104,43-19,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,J-51,,190.0,16.0,4,4001900016.0
11104,43-28,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,191.0,35.0,4,4001910035.0
11104,43-29,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,190.0,13.0,4,4001900013.0
11104,43-38,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,191.0,40.0,4,4001910040.0
11104,43-39,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,190.0,10.0,4,4001900010.0
11104,45-06,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,195.0,32.0,4,4001950032.0
11104,45-14,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,34.0,4,4001950034.0
11104,45-16,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,36.0,4,4001950036.0
11104,45-18,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,37.0,4,4001950037.0
11104,45-19,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,22.0,4,4001940022.0
11104,45-22,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,38.0,4,4001950038.0
11104,45-24,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,40.0,4,4001950040.0
11104,45-25,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,17.0,4,4001940017.0
11104,45-26,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,195.0,41.0,4,4001950041.0
11104,45-30,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,195.0,43.0,4,4001950043.0
11104,45-36,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,195.0,44.0,4,4001950044.0
11104,45-41,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,194.0,7.0,4,4001940007.0
11104,45-54,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,1.0,4,4001950001.0
11104,45-55,39TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,195.0,7.0,4,4001950007.0
11104,45-57,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,194.0,6.0,4,4001940006.0
11104,46-01,39TH,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,125.0,28.0,4,4001250028.0
11104,47-07,39TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,200.0,30.0,4,4002000030.0
11104,47-17,39TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,200.0,23.0,4,4002000023.0
11104,47-60,39TH,PL,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,200.0,1.0,4,4002000001.0
11104,50-15,39TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,210.0,22.0,4,4002100022.0
11104,50-21,39TH,PL,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,209.0,25.0,4,4002090025.0
11104,50-40,39TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,212.0,39.0,4,4002120039.0
11104,51-01,39TH,AVE,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,117.0,1.0,4,4001170001.0
11104,41-11,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,185.0,17.0,4,4001850017.0
11104,41-40,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,186.0,37.0,4,4001860037.0
11104,41-42,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,186.0,39.0,4,4001860039.0
11104,41-48,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,186.0,42.0,4,4001860042.0
11104,43-08,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,190.0,25.0,4,4001900025.0
11104,43-09,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,189.0,19.0,4,4001890019.0
11104,43-23,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,189.0,14.0,4,4001890014.0
11104,43-24,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,190.0,35.0,4,4001900035.0
11104,43-34,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,190.0,39.0,4,4001900039.0
11104,43-37,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,189.0,10.0,4,4001890010.0
11104,43-38,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,190.0,40.0,4,4001900040.0
11104,43-40,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,190.0,43.0,4,4001900043.0
11104,45-08,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,194.0,23.0,4,4001940023.0
11104,45-11,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,24.0,4,4001930024.0
11104,45-17,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,22.0,4,4001930022.0
11104,45-19,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,21.0,4,4001930021.0
11104,45-21,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,20.0,4,4001930020.0
11104,45-23,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,19.0,4,4001930019.0
11104,45-24,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,421-A,,194.0,43.0,4,4001940043.0
11104,45-25,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,18.0,4,4001930018.0
11104,45-26,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,44.0,4,4001940044.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,4,
11104,45-27,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,17.0,4,4001930017.0
11104,45-28,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,194.0,45.0,4,4001940045.0
11104,45-29,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,16.0,4,4001930016.0
11104,45-30,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,46.0,4,4001940046.0
11104,45-31,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,15.0,4,4001930015.0
11104,45-34,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,48.0,4,4001940048.0
11104,45-35,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,13.0,4,4001930013.0
11104,45-36,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,49.0,4,4001940049.0
11104,45-37,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,12.0,4,4001930012.0
11104,45-38,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,50.0,4,4001940050.0
11104,45-39,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,11.0,4,4001930011.0
11104,45-40,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,51.0,4,4001940051.0
11104,45-42,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,52.0,4,4001940052.0
11104,45-44,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,194.0,53.0,4,4001940053.0
11104,45-46,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,54.0,4,4001940054.0
11104,45-47,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,193.0,7.0,4,4001930007.0
11104,45-48,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,55.0,4,4001940055.0
11104,45-52,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,57.0,4,4001940057.0
11104,45-53,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,4.0,4,4001930004.0
11104,45-54,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,194.0,58.0,4,4001940058.0
11104,45-55,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,3.0,4,4001930003.0
11104,45-56,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,421-A,,194.0,59.0,4,4001940059.0
11104,45-58,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,421-A,,194.0,60.0,4,4001940060.0
11104,45-59,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,1.0,4,4001930001.0
11104,47-20,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,199.0,33.0,4,4001990033.0
11104,47-25,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,198.0,19.0,4,4001980019.0
11104,47-39,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,198.0,11.0,4,4001980011.0
11104,47-46,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,199.0,52.0,4,4001990052.0
11104,47-51,40TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,198.0,5.0,4,4001980005.0
11104,48-21,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,202.0,23.0,4,4002020023.0
11104,48-30,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,J-51,,205.0,24.0,4,4002050024.0
11104,50-22,40TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,209.0,42.0,4,4002090042.0
11104,41-09,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,184.0,7501.0,4,4001847501.0
11104,41-12,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,185.0,27.0,4,4001850027.0
11104,41-19,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,184.0,14.0,4,4001840014.0
11104,41-29,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,184.0,9.0,4,4001840009.0
11104,41-41,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,184.0,1.0,4,4001840001.0
11104,43-08,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,189.0,25.0,4,4001890025.0
11104,43-13,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,19.0,4,4001880019.0
11104,43-18,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,189.0,31.0,4,4001890031.0
11104,43-19,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,17.0,4,4001880017.0
11104,43-23,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,188.0,15.0,4,4001880015.0
11104,43-24,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,189.0,34.0,4,4001890034.0
11104,43-26,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,189.0,36.0,4,4001890036.0
11104,43-28,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,189.0,37.0,4,4001890037.0
11104,43-29,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,13.0,4,4001880013.0
11104,43-33,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,11.0,4,4001880011.0
11104,43-34,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,189.0,40.0,4,4001890040.0
11104,43-38,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,189.0,41.0,4,4001890041.0
11104,43-39,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,9.0,4,4001880009.0
11104,43-40,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,189.0,43.0,4,4001890043.0
11104,45-11,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,24.0,4,4001920024.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,4,
11104,45-17,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,21.0,4,4001920021.0
11104,45-21,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,20.0,4,4001920020.0
11104,45-23,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,19.0,4,4001920019.0
11104,45-25,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,18.0,4,4001920018.0
11104,45-29,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,192.0,17.0,4,4001920017.0
11104,45-31,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,16.0,4,4001920016.0
11104,45-39,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,13.0,4,4001920013.0
11104,45-42,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,193.0,47.0,4,4001930047.0
11104,45-43,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,192.0,12.0,4,4001920012.0
11104,45-45,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,192.0,11.0,4,4001920011.0
11104,45-49,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,9.0,4,4001920009.0
11104,45-54,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,193.0,55.0,4,4001930055.0
11104,45-55,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,7.0,4,4001920007.0
11104,47-07,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,196.0,22.0,4,4001960022.0
11104,47-12,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,198.0,37.0,4,4001980037.0
11104,47-16,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,198.0,39.0,4,4001980039.0
11104,47-21,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,196.0,12.0,4,4001960012.0
11104,47-32,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,198.0,41.0,4,4001980041.0
11104,47-40,41ST,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,198.0,44.0,4,4001980044.0
11104,47-50,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,198.0,1.0,4,4001980001.0
11104,48-12,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,37.0,4,4002020037.0
11104,48-14,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,38.0,4,4002020038.0
11104,48-22,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,42.0,4,4002020042.0
11104,48-26,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,43.0,4,4002020043.0
11104,48-28,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,202.0,44.0,4,4002020044.0
11104,48-30,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,45.0,4,4002020045.0
11104,48-32,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,47.0,4,4002020047.0
11104,48-38,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,49.0,4,4002020049.0
11104,48-40,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,50.0,4,4002020050.0
11104,48-42,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,52.0,4,4002020052.0
11104,48-46,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,53.0,4,4002020053.0
11104,48-48,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A,,202.0,54.0,4,4002020054.0
11104,48-50,41ST,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,202.0,55.0,4,4002020055.0
11104,41-07,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,159.0,7502.0,4,4001597502.0
11104,41-08,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,J-51,,184.0,23.0,4,4001840023.0
11104,41-21,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,159.0,7501.0,4,4001597501.0
11104,41-22,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,184.0,29.0,4,4001840029.0
11104,41-42,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,184.0,37.0,4,4001840037.0
11104,43-01 TO 43-07,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,163.0,19.0,4,4001630019.0
11104,43-14,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,29.0,4,4001880029.0
11104,43-16,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,188.0,30.0,4,4001880030.0
11104,43-18,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,188.0,31.0,4,4001880031.0
11104,43-20,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,32.0,4,4001880032.0
11104,43-22,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING B,,,188.0,33.0,4,4001880033.0
11104,43-23,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,163.0,14.0,4,4001630014.0
11104,43-24,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,34.0,4,4001880034.0
11104,43-28,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,35.0,4,4001880035.0
11104,43-32,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,37.0,4,4001880037.0
11104,43-34,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING B,,,188.0,38.0,4,4001880038.0
11104,43-35,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,163.0,11.0,4,4001630011.0
11104,43-36,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,188.0,39.0,4,4001880039.0
11104,43-38,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,188.0,40.0,4,4001880040.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,4,
11104,43-39,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,163.0,9.0,4,4001630009.0
11104,43-45,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING B,,,163.0,7.0,4,4001630007.0
11104,43-49,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING B,,,163.0,4.0,4,4001630004.0
11104,45-15,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,169.0,21.0,4,4001690021.0
11104,45-18,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,39.0,4,4001920039.0
11104,45-19,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,169.0,16.0,4,4001690016.0
11104,45-24,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,40.0,4,4001920040.0
11104,45-25,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,169.0,15.0,4,4001690015.0
11104,45-28,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,42.0,4,4001920042.0
11104,45-29,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,169.0,13.0,4,4001690013.0
11104,45-34,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,45.0,4,4001920045.0
11104,45-35,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,169.0,11.0,4,4001690011.0
11104,45-38,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,48.0,4,4001920048.0
11104,45-39,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,169.0,9.0,4,4001690009.0
11104,45-44,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,192.0,50.0,4,4001920050.0
11104,45-48,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,54.0,4,4001920054.0
11104,45-56,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,192.0,1.0,4,4001920001.0
11104,47-20,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,196.0,32.0,4,4001960032.0
11104,48-05,42ND,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,178.0,25.0,4,4001780025.0
11104,48-23,42ND,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,178.0,25.0,4,4001780025.0
11104,41-00 TO 41-20,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,188.0,21.0,4,4001880021.0
11104,41-05,43RD,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,158.0,19.0,4,4001580019.0
11104,41-08,43RD,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,159.0,21.0,4,4001590021.0
11104,41-30,43RD,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,159.0,31.0,4,4001590031.0
11104,41-34,43RD,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,159.0,33.0,4,4001590033.0
11104,42-15 TO 42-25,43RD,AVE,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,159.0,1.0,4,4001590001.0
11104,43-07 TO 43-09,43RD,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,162.0,19.0,4,4001620019.0
11104,43-24,43RD,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,163.0,31.0,4,4001630031.0
11104,43-25,43RD,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,162.0,11.0,4,4001620011.0
11104,44-15,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,157.0,40.0,4,4001570040.0
11104,45-07,43RD,AVE,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,156.0,1.0,4,4001560001.0
11104,45-11,43RD,AVE,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,156.0,55.0,4,4001560055.0
11104,45-14,43RD,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,169.0,29.0,4,4001690029.0
11104,45-15,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,156.0,53.0,4,4001560053.0
11104,46-16,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,141.0,27.0,4,4001410027.0
11104,47-08,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,140.0,25.0,4,4001400025.0
11104,47-12,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,140.0,25.0,4,4001400025.0
11104,48-01,43RD,AVE,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,135.0,6.0,4,4001350006.0
11104,41-15,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,157.0,13.0,4,4001570013.0
11104,41-25,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,157.0,9.0,4,4001570009.0
11104,41-28,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,421-A,,158.0,34.0,4,4001580034.0
11104,41-41,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,157.0,5.0,4,4001570005.0
11104,41-42 TO 41-44,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,158.0,38.0,4,4001580038.0
11104,43-05,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,161.0,20.0,4,4001610020.0
11104,43-10,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,162.0,28.0,4,4001620028.0
11104,43-15,44TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,161.0,17.0,4,4001610017.0
11104,43-18,44TH,ST,,,,LONG ISLAND CITY,MULTIPLE DWELLING A,,,162.0,33.0,4,4001620033.0
11104,43-25,44TH,ST,,,,SUNNYSIDE,MULTIPLE DWELLING A,,,161.0,14.0,4,4001610014.0
